Country Name,Country Code,Series Name,Series Code,Year,Value,Category,Description
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1960,0.78,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1961,-0.83,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1962,1.71,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1963,-1.65,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1964,1.29,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1965,0.51,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1966,0.78,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1967,2.3,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1968,-2.47,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1969,-1.21,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1970,2.24,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1971,-2.41,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1972,-2.38,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1973,-2.02,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1974,-0.59,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1975,-1.27,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1976,-1.75,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1977,-0.5,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1978,2.46,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1979,-1.77,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1980,-0.03,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1981,-1.39,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1982,-0.99,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1983,-0.97,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1984,1.37,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1985,-2.34,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1986,1.81,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1987,-1.86,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1988,0.95,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1989,0.28,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1990,0.21,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1991,-0.71,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1992,-0.66,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1993,1.91,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1994,-0.41,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1995,0.2,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1996,0.29,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1997,-0.12,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1998,1.57,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,1999,1.99,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2000,-1.71,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2001,2.14,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2002,0.72,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2003,0.16,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2004,-0.93,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2005,-0.26,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2006,-0.33,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2007,-1.34,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2008,-0.64,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2009,2.39,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2010,1.78,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2011,-1.41,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2012,0.44,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2013,-2.31,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2014,-1.78,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2015,1.33,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2016,2.38,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2017,0.29,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2018,-1.92,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2019,-1.27,Governance,Index of voice and accountability (-2.5 to 2.5)
Czech Republic,CZE,Voice and accountability (index),GOV_VOICE_ACC,2020,-0.1,Governance,Index of voice and accountability (-2.5 to 2.5)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1960,4.28,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1961,8.81,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1962,15.4,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1963,15.44,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1964,12.27,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1965,16.05,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1966,10.73,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1967,12.34,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1968,8.4,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1969,7.82,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1970,13.93,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1971,2.65,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1972,8.61,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1973,8.38,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1974,3.34,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1975,4.43,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1976,2.6,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1977,19.38,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1978,4.16,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1979,12.75,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1980,19.6,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1981,0.02,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1982,10.53,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1983,17.67,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1984,2.74,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1985,16.14,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1986,5.36,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1987,17.11,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1988,19.52,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1989,5.38,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1990,9.27,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1991,18.1,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1992,12.56,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1993,19.74,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1994,10.63,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1995,18.91,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1996,4.94,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1997,11.58,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1998,11.53,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,1999,14.52,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2000,14.14,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2001,6.58,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2002,17.53,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2003,17.46,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2004,16.6,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2005,1.14,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2006,15.41,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2007,1.23,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2008,16.89,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2009,4.75,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2010,12.38,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2011,13.7,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2012,13.99,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2013,12.13,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2014,4.6,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2015,7.08,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2016,13.78,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2017,12.84,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2018,13.25,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2019,0.13,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,CO2 emissions (metric tons per capita),EG_CO2_EMISS,2020,17.06,Environment,CO₂ emissions per capita (metric tons)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1960,67.83,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1961,61.73,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1962,22.72,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1963,79.61,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1964,96.38,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1965,1.74,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1966,48.32,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1967,33.33,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1968,9.24,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1969,13.86,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1970,35.6,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1971,38.64,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1972,41.11,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1973,97.19,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1974,95.03,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1975,3.95,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1976,30.78,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1977,65.86,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1978,65.76,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1979,58.8,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1980,19.41,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1981,38.98,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1982,80.41,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1983,42.91,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1984,90.15,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1985,98.21,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1986,89.85,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1987,54.3,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1988,96.26,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1989,73.17,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1990,63.27,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1991,57.55,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1992,72.26,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1993,14.44,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1994,43.24,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1995,73.92,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1996,72.89,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1997,64.88,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1998,23.19,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,1999,79.72,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2000,99.2,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2001,31.54,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2002,88.84,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2003,61.29,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2004,43.99,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2005,74.36,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2006,75.55,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2007,55.21,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2008,50.02,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2009,84.93,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2010,74.92,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2011,10.69,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2012,2.39,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2013,59.15,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2014,70.93,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2015,54.16,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2016,24.82,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2017,65.11,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2018,29.48,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2019,36.23,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Renewable energy (% of total energy),EG_REN_PCT,2020,25.68,Environment,Share of energy from renewable sources (%)
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1960,38.88,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1961,29.77,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1962,91.99,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1963,99.81,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1964,98.36,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1965,41.68,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1966,79.01,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1967,51.61,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1968,89.6,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1969,50.17,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1970,57.05,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1971,74.59,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1972,26.97,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1973,48.08,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1974,37.61,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1975,65.21,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1976,71.38,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1977,81.49,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1978,85.1,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1979,51.18,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1980,37.96,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1981,52.24,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1982,76.61,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1983,37.92,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1984,84.36,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1985,47.66,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1986,55.97,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1987,25.3,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1988,59.15,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1989,45.8,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1990,69.26,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1991,27.63,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1992,66.57,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1993,68.1,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1994,50.13,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1995,79.99,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1996,22.55,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1997,38.23,Environment,Percentage of population with access to safe drinking water
Denmark,DNK,Access to safe water (% population),EN_WAT_SAFE,1998,76.26,Environment,Percentage of population with access to safe drinking water
